488,577,610,605,375,7
489,578,611,605,375,7
488,578,611,606,374,7
488,578,612,606,375,7
488,578,612,606,374,7
488,578,612,605,375,7
488,579,611,606,374,7
488,578,612,605,375,7
488,579,611,606,375,7
489,578,611,605,375,7
488,578,611,606,375,7
488,578,611,606,374,7
488,578,611,606,375,7
488,578,611,606,375,7
488,578,611,606,375,7
489,579,612,604,375,7
489,578,611,606,376,7
489,579,612,606,376,7
490,579,612,606,375,7
489,578,612,607,375,7
489,578,612,606,374,7
488,578,611,606,375,7
489,578,612,606,375,7
490,579,612,606,375,7
490,578,611,606,375,7
489,578,611,606,374,7
489,578,611,606,375,7
490,578,611,607,375,7
489,579,610,606,375,7
489,579,611,606,376,7
489,578,611,606,375,7
488,578,611,606,375,7
488,577,611,606,375,7
488,578,610,606,375,7
488,577,609,606,374,7
488,577,609,606,375,7
487,578,609,606,374,7
486,577,609,606,375,7
485,578,609,605,375,7
483,577,607,606,375,7
480,574,606,605,376,7
472,573,604,605,375,7
462,569,602,604,375,7
459,568,600,604,376,7
457,566,599,603,375,7
455,565,597,603,376,7
456,564,597,603,376,7
457,565,598,603,376,7
457,565,598,603,376,7
459,565,598,604,376,7
458,565,597,603,376,7
459,565,597,603,377,7
459,566,596,603,375,7
459,566,596,604,377,7
460,566,596,604,376,7
459,566,596,603,376,7
461,566,596,604,376,7
460,567,598,604,376,7
460,567,598,604,376,7
460,567,598,605,377,7
461,567,599,605,375,7
460,567,600,605,376,7
461,567,599,605,377,7
462,568,600,605,377,7
462,567,600,605,377,7
462,567,599,605,376,7
462,568,600,605,377,7
462,567,601,605,377,7
463,567,601,606,376,7
462,568,601,606,377,7
462,567,601,605,376,7
462,568,600,606,375,7
462,567,602,606,377,7
461,568,602,607,376,7
463,568,602,606,376,7
462,568,602,606,375,7
463,568,603,606,376,7
462,569,602,605,376,7
463,567,603,606,375,7
463,568,604,606,375,7
462,567,604,606,375,7
463,567,603,606,374,7
463,568,603,606,375,7
464,568,604,607,375,7
464,568,604,606,376,7
465,568,603,606,375,7
464,569,603,606,375,7
463,567,603,607,375,7
465,568,603,606,374,7
464,568,601,606,372,7
463,569,599,605,370,7
463,567,597,604,370,7
464,568,597,604,369,7
464,568,596,604,369,7
464,568,596,603,369,7
465,567,595,603,369,7
464,567,595,602,369,7
465,568,595,602,369,7
464,568,595,602,368,7
464,569,593,601,366,7
465,568,594,600,366,7
464,569,592,599,365,7
464,568,592,598,364,7
463,569,592,598,362,7
465,568,591,598,360,7
465,568,590,597,358,7
465,568,590,597,355,7
465,567,590,596,353,7
466,568,589,596,350,7
465,568,590,594,348,7
466,568,588,595,346,7
465,568,589,596,345,7
465,568,588,595,345,7
467,568,590,596,345,7
467,568,589,596,345,7
465,568,590,596,344,7
466,568,590,596,344,7
466,568,590,596,344,7
466,569,590,596,344,7
466,568,590,596,344,7
466,568,589,597,344,7
467,569,590,596,345,7
465,567,591,597,345,7
466,569,590,598,345,7
466,568,591,597,346,7
466,569,590,597,345,7
466,568,591,597,346,7
467,568,591,597,346,7
467,570,591,597,347,7
467,568,592,599,347,7
467,568,592,598,346,7
467,568,591,597,347,7
467,568,592,598,348,7
467,569,592,598,347,7
